participant_id,manikin,score,stimulus,date
4,arousal,3,Person-yes-03.mp4,2026-08-05T16:50:45.338112
4,dominance,6,Person-yes-03.mp4,2026-08-05T16:50:53.589770
4,pleasure,7,View-yes-03.mp4,2026-08-05T16:51:04.023113
4,arousal,2,View-yes-03.mp4,2026-08-05T16:51:07.968368
4,dominance,3,View-yes-03.mp4,2026-08-05T16:51:11.439144
4,pleasure,3,Back-yes-01.mp4,2026-08-05T16:51:15.522276
4,arousal,6,Back-yes-01.mp4,2026-08-05T16:51:19.714209
4,dominance,7,Back-yes-01.mp4,2026-08-05T16:51:22.275275
4,pleasure,6,Back-no-01.mp4,2026-08-05T16:51:27.075759
4,arousal,4,Back-no-01.mp4,2026-08-05T16:51:32.518646
4,dominance,5,Back-no-01.mp4,2026-08-05T16:51:37.938553
4,pleasure,3,Back-yes-00.mp4,2026-08-05T16:51:42.814452
4,arousal,5,Back-yes-00.mp4,2026-08-05T16:51:52.767895
4,dominance,7,Back-yes-00.mp4,2026-08-05T16:51:55.283142
4,pleasure,5,Back-yes-03.mp4,2026-08-05T16:51:59.403760
4,arousal,7,Back-yes-03.mp4,2026-08-05T16:52:05.907769
4,dominance,7,Back-yes-03.mp4,2026-08-05T16:52:07.579986
4,pleasure,8,Person-no-03.mp4,2026-08-05T16:52:17.510972
4,arousal,3,Person-no-03.mp4,2026-08-05T16:52:20.859237
4,dominance,4,Person-no-03.mp4,2026-08-05T16:52:25.052130
4,pleasure,5,View-no-04.mp4,2026-08-05T16:52:31.685770
4,arousal,5,View-no-04.mp4,2026-08-05T16:52:35.350290
4,dominance,6,View-no-04.mp4,2026-08-05T16:52:39.139731
4,pleasure,6,Person-no-01.mp4,2026-08-05T16:52:46.436827
4,arousal,4,Person-no-01.mp4,2026-08-05T16:52:49.918197
4,dominance,5,Person-no-01.mp4,2026-08-05T16:52:52.790315
4,pleasure,8,View-yes-02.mp4,2026-08-05T16:52:55.634781
4,arousal,2,View-yes-02.mp4,2026-08-05T16:53:00.508791
4,dominance,2,View-yes-02.mp4,2026-08-05T16:53:03.245954
4,pleasure,6,Back-no-04.mp4,2026-08-05T16:53:07.320604
4,arousal,3,Back-no-04.mp4,2026-08-05T16:53:11.418198
4,dominance,3,Back-no-04.mp4,2026-08-05T16:53:19.422219
4,pleasure,7,Person-yes-00.mp4,2026-08-05T16:53:28.482288
4,arousal,5,Person-yes-00.mp4,2026-08-05T16:53:34.636005
4,dominance,6,Person-yes-00.mp4,2026-08-05T16:53:38.427529
4,pleasure,4,View-no-00.mp4,2026-08-05T16:53:50.619748
4,arousal,6,View-no-00.mp4,2026-08-05T16:53:54.629896
4,dominance,7,View-no-00.mp4,2026-08-05T16:54:02.790317
4,pleasure,2,Back-yes-04.mp4,2026-08-05T16:54:06.916283
4,arousal,3,Back-yes-04.mp4,2026-08-05T16:54:19.449137
4,dominance,8,Back-yes-04.mp4,2026-08-05T16:54:22.138827
4,pleasure,6,Person-yes-02.mp4,2026-08-05T16:54:26.498646
4,arousal,6,Person-yes-02.mp4,2026-08-05T16:54:28.473828
4,dominance,5,Person-yes-02.mp4,2026-08-05T16:54:33.348511
4,pleasure,8,View-yes-04.mp4,2026-08-05T16:54:37.086228
4,arousal,3,View-yes-04.mp4,2026-08-05T16:54:41.140940
4,dominance,3,View-yes-04.mp4,2026-08-05T16:54:44.279606
4,pleasure,6,Person-no-02.mp4,2026-08-05T16:54:53.169329
4,arousal,4,Person-no-02.mp4,2026-08-05T16:54:56.678555
4,dominance,5,Person-no-02.mp4,2026-08-05T16:55:03.280597
4,pleasure,7,Person-no-01.mp4,2026-08-14T15:38:28.245705
4,arousal,3,Person-no-01.mp4,2026-08-14T15:38:39.877392
4,dominance,8,Person-no-01.mp4,2026-08-14T15:39:09.917075
4,pleasure,3,View-no-02.mp4,2026-08-14T15:39:21.913755
4,arousal,5,View-no-02.mp4,2026-08-14T15:39:33.593514
4,dominance,6,View-no-02.mp4,2026-08-14T15:39:48.045043
4,pleasure,6,View-no-04.mp4,2026-08-14T15:39:57.982451
4,arousal,3,View-no-04.mp4,2026-08-14T15:40:05.058218
4,dominance,7,View-no-04.mp4,2026-08-14T15:40:16.396388
4,pleasure,2,Back-yes-01.mp4,2026-08-14T15:40:22.956123
4,arousal,5,Back-yes-01.mp4,2026-08-14T15:40:35.785405
4,dominance,8,Back-yes-01.mp4,2026-08-14T15:40:50.454280
4,pleasure,8,Person-yes-04.mp4,2026-08-14T15:41:06.266600
4,arousal,2,Person-yes-04.mp4,2026-08-14T15:41:14.296606
4,dominance,8,Person-yes-04.mp4,2026-08-14T15:41:22.050161
4,pleasure,8,View-yes-02.mp4,2026-08-14T15:41:38.427437
4,arousal,3,View-yes-02.mp4,2026-08-14T15:41:46.567289
4,dominance,6,View-yes-02.mp4,2026-08-14T15:41:55.550268
4,pleasure,7,Person-yes-00.mp4,2026-08-14T15:42:17.849342
4,arousal,3,Person-yes-00.mp4,2026-08-14T15:42:28.159839
4,dominance,7,Person-yes-00.mp4,2026-08-14T15:42:47.623772
4,pleasure,8,View-yes-00.mp4,2026-08-14T15:43:09.283310
4,arousal,2,View-yes-00.mp4,2026-08-14T15:43:24.312541
4,dominance,6,View-yes-00.mp4,2026-08-14T15:43:27.618905
4,pleasure,8,Person-yes-02.mp4,2026-08-14T15:43:35.057708
4,arousal,2,Person-yes-02.mp4,2026-08-14T15:43:39.185226
4,dominance,7,Person-yes-02.mp4,2026-08-14T15:43:48.790720
4,pleasure,8,View-yes-01.mp4,2026-08-14T15:43:54.222601
4,arousal,2,View-yes-01.mp4,2026-08-14T15:43:58.477371
4,dominance,6,View-yes-01.mp4,2026-08-14T15:44:02.268350
4,pleasure,6,Back-no-02.mp4,2026-08-14T15:44:19.497970
4,arousal,2,Back-no-02.mp4,2026-08-14T15:44:33.339395
4,dominance,6,Back-no-02.mp4,2026-08-14T15:44:40.115947
4,pleasure,3,Back-yes-00.mp4,2026-08-14T15:44:49.244379
4,arousal,5,Back-yes-00.mp4,2026-08-14T15:44:54.491167
4,dominance,6,Back-yes-00.mp4,2026-08-14T15:45:02.118277
4,pleasure,2,View-no-00.mp4,2026-08-14T15:45:09.907283
4,arousal,5,View-no-00.mp4,2026-08-14T15:45:18.809034
4,dominance,6,View-no-00.mp4,2026-08-14T15:45:27.351287
4,pleasure,2,View-no-03.mp4,2026-08-14T15:45:36.098596
4,arousal,5,View-no-03.mp4,2026-08-14T15:45:58.046547
4,dominance,6,View-no-03.mp4,2026-08-14T15:46:07.379799
4,pleasure,9,Person-yes-03.mp4,2026-08-14T15:46:13.038041
4,arousal,6,Person-yes-03.mp4,2026-08-14T15:46:19.852035
4,dominance,6,Person-yes-03.mp4,2026-08-14T15:46:31.275953
4,pleasure,4,Back-no-04.mp4,2026-08-14T15:46:39.415298
4,arousal,1,Back-no-04.mp4,2026-08-14T15:46:44.316837
4,dominance,4,Back-no-04.mp4,2026-08-14T15:46:53.022081
4,pleasure,7,Back-no-01.mp4,2026-08-14T15:46:57.085662
4,arousal,3,Back-no-01.mp4,2026-08-14T15:47:02.417816
4,dominance,6,Back-no-01.mp4,2026-08-14T15:47:07.866744
4,pleasure,8,Person-no-03.mp4,2026-08-14T15:47:12.576951
4,arousal,5,Person-no-03.mp4,2026-08-14T15:47:21.032944
4,dominance,6,Person-no-03.mp4,2026-08-14T15:47:30.760101
4,pleasure,9,View-yes-03.mp4,2026-08-14T15:47:35.384999
4,arousal,6,View-yes-03.mp4,2026-08-14T15:47:43.020090
4,dominance,6,View-yes-03.mp4,2026-08-14T15:47:54.525214
4,pleasure,1,Back-yes-02.mp4,2026-08-14T15:48:02.347614
4,arousal,5,Back-yes-02.mp4,2026-08-14T15:48:07.631949
4,dominance,4,Back-yes-02.mp4,2026-08-14T15:48:31.428994
4,pleasure,8,Back-no-03.mp4,2026-08-14T15:48:35.000487
4,arousal,6,Back-no-03.mp4,2026-08-14T15:48:38.400255
4,dominance,4,Back-no-03.mp4,2026-08-14T15:48:43.981589
4,pleasure,6,Person-no-00.mp4,2026-08-14T15:48:48.937681
4,arousal,2,Person-no-00.mp4,2026-08-14T15:48:52.231482
4,dominance,6,Person-no-00.mp4,2026-08-14T15:48:56.647586
4,pleasure,6,Person-no-04.mp4,2026-08-14T15:49:01.714484
4,arousal,2,Person-no-04.mp4,2026-08-14T15:49:07.767313
4,dominance,6,Person-no-04.mp4,2026-08-14T15:49:12.557567
4,pleasure,7,Person-no-02.mp4,2026-08-14T15:49:21.702270
4,arousal,2,Person-no-02.mp4,2026-08-14T15:49:24.481006
4,dominance,6,Person-no-02.mp4,2026-08-14T15:49:28.717617
4,pleasure,1,View-no-01.mp4,2026-08-14T15:49:44.042378
4,arousal,5,View-no-01.mp4,2026-08-14T15:49:50.590782
4,dominance,3,View-no-01.mp4,2026-08-14T15:50:02.630880
4,pleasure,8,View-yes-04.mp4,2026-08-14T15:50:06.829221
4,arousal,2,View-yes-04.mp4,2026-08-14T15:50:10.587273
4,dominance,6,View-yes-04.mp4,2026-08-14T15:50:13.469907
4,pleasure,2,Back-yes-04.mp4,2026-08-14T15:50:17.507174
4,arousal,5,Back-yes-04.mp4,2026-08-14T15:50:25.166564
4,dominance,4,Back-yes-04.mp4,2026-08-14T15:50:29.077496
4,pleasure,8,Back-no-00.mp4,2026-08-14T15:50:33.518641
4,arousal,2,Back-no-00.mp4,2026-08-14T15:50:38.817651
4,dominance,6,Back-no-00.mp4,2026-08-14T15:51:07.784918
4,pleasure,5,Back-yes-03.mp4,2026-08-14T15:51:12.209031
4,arousal,6,Back-yes-03.mp4,2026-08-14T15:51:16.857398
4,dominance,4,Back-yes-03.mp4,2026-08-14T15:51:22.515980
4,pleasure,7,Person-yes-01.mp4,2026-08-14T15:51:25.984799
4,arousal,3,Person-yes-01.mp4,2026-08-14T15:51:30.614480
4,dominance,4,Person-yes-01.mp4,2026-08-14T15:51:36.617409
