participant_id,manikin,score,stimulus,date
8,pleasure,3,Person-no-01.mp4,2026-08-14T15:17:59.935236
8,arousal,7,Person-no-01.mp4,2026-08-14T15:18:13.576142
8,dominance,1,Person-no-01.mp4,2026-08-14T15:18:19.274761
8,pleasure,5,Back-no-04.mp4,2026-08-14T15:18:27.221571
8,arousal,4,Back-no-04.mp4,2026-08-14T15:18:43.180761
8,dominance,3,Back-no-04.mp4,2026-08-14T15:19:03.380651
8,pleasure,2,Person-no-04.mp4,2026-08-14T15:19:09.845092
8,arousal,4,Person-no-04.mp4,2026-08-14T15:19:14.649329
8,dominance,3,Person-no-04.mp4,2026-08-14T15:19:20.013394
8,pleasure,4,Person-yes-03.mp4,2026-08-14T15:19:28.349913
8,arousal,5,Person-yes-03.mp4,2026-08-14T15:19:32.200604
8,dominance,2,Person-yes-03.mp4,2026-08-14T15:19:36.438854
8,pleasure,2,Back-yes-04.mp4,2026-08-14T15:19:41.577865
8,arousal,7,Back-yes-04.mp4,2026-08-14T15:19:47.529320
8,dominance,2,Back-yes-04.mp4,2026-08-14T15:19:50.170170
8,pleasure,7,Person-yes-01.mp4,2026-08-14T15:19:56.955210
8,arousal,3,Person-yes-01.mp4,2026-08-14T15:20:01.957469
8,dominance,6,Person-yes-01.mp4,2026-08-14T15:20:05.290485
8,pleasure,7,Person-no-00.mp4,2026-08-14T15:20:12.698957
8,arousal,3,Person-no-00.mp4,2026-08-14T15:20:16.078845
8,dominance,8,Person-no-00.mp4,2026-08-14T15:20:18.755754
8,pleasure,9,Back-no-03.mp4,2026-08-14T15:20:23.502672
8,arousal,2,Back-no-03.mp4,2026-08-14T15:20:27.467750
8,dominance,6,Back-no-03.mp4,2026-08-14T15:20:31.953313
8,pleasure,8,View-no-04.mp4,2026-08-14T15:20:41.073351
8,arousal,2,View-no-04.mp4,2026-08-14T15:20:44.746890
8,dominance,9,View-no-04.mp4,2026-08-14T15:20:46.829708
8,pleasure,9,View-yes-04.mp4,2026-08-14T15:20:50.887842
8,arousal,1,View-yes-04.mp4,2026-08-14T15:20:54.420940
8,dominance,9,View-yes-04.mp4,2026-08-14T15:20:58.900110
8,pleasure,4,View-no-02.mp4,2026-08-14T15:21:02.999611
8,arousal,6,View-no-02.mp4,2026-08-14T15:21:06.336267
8,dominance,3,View-no-02.mp4,2026-08-14T15:21:11.192960
8,pleasure,4,View-no-01.mp4,2026-08-14T15:21:13.623338
8,arousal,5,View-no-01.mp4,2026-08-14T15:21:16.836285
8,dominance,4,View-no-01.mp4,2026-08-14T15:21:20.850936
8,pleasure,9,View-yes-03.mp4,2026-08-14T15:21:27.671845
8,arousal,2,View-yes-03.mp4,2026-08-14T15:21:32.229988
8,dominance,8,View-yes-03.mp4,2026-08-14T15:21:37.061100
8,pleasure,2,Back-yes-02.mp4,2026-08-14T15:21:41.849049
8,arousal,7,Back-yes-02.mp4,2026-08-14T15:21:44.636565
8,dominance,3,Back-yes-02.mp4,2026-08-14T15:21:49.658531
8,pleasure,6,Person-no-03.mp4,2026-08-14T15:21:56.694223
8,arousal,3,Person-no-03.mp4,2026-08-14T15:22:04.010798
8,dominance,6,Person-no-03.mp4,2026-08-14T15:22:09.208360
8,pleasure,3,Back-yes-01.mp4,2026-08-14T15:22:31.443561
8,arousal,7,Back-yes-01.mp4,2026-08-14T15:22:37.493330
8,dominance,2,Back-yes-01.mp4,2026-08-14T15:22:41.018540
8,pleasure,4,Back-yes-00.mp4,2026-08-14T15:23:12.757597
8,arousal,7,Back-yes-00.mp4,2026-08-14T15:23:15.874968
8,dominance,2,Back-yes-00.mp4,2026-08-14T15:23:19.378648
8,pleasure,6,Back-yes-03.mp4,2026-08-14T15:23:22.683625
8,arousal,4,Back-yes-03.mp4,2026-08-14T15:23:25.045223
8,dominance,7,Back-yes-03.mp4,2026-08-14T15:23:30.892086
8,pleasure,3,View-no-03.mp4,2026-08-14T15:23:35.840636
8,arousal,8,View-no-03.mp4,2026-08-14T15:23:39.158790
8,dominance,2,View-no-03.mp4,2026-08-14T15:23:42.334180
8,pleasure,7,Back-no-02.mp4,2026-08-14T15:23:46.938696
8,arousal,4,Back-no-02.mp4,2026-08-14T15:23:50.771221
8,dominance,6,Back-no-02.mp4,2026-08-14T15:23:56.610080
8,pleasure,9,View-yes-01.mp4,2026-08-14T15:24:00.862917
8,arousal,1,View-yes-01.mp4,2026-08-14T15:24:03.234243
8,dominance,8,View-yes-01.mp4,2026-08-14T15:24:07.724932
8,pleasure,4,Person-yes-04.mp4,2026-08-14T15:24:13.580093
8,arousal,7,Person-yes-04.mp4,2026-08-14T15:24:18.123650
8,dominance,4,Person-yes-04.mp4,2026-08-14T15:24:22.100898
8,pleasure,8,Person-yes-00.mp4,2026-08-14T15:24:26.669139
8,arousal,4,Person-yes-00.mp4,2026-08-14T15:24:30.355086
8,dominance,5,Person-yes-00.mp4,2026-08-14T15:24:32.754424
8,pleasure,4,Person-yes-02.mp4,2026-08-14T15:24:36.937909
8,arousal,8,Person-yes-02.mp4,2026-08-14T15:24:40.415942
8,dominance,3,Person-yes-02.mp4,2026-08-14T15:24:48.908033
8,pleasure,3,View-no-00.mp4,2026-08-14T15:25:20.373823
8,arousal,6,View-no-00.mp4,2026-08-14T15:25:25.622628
8,dominance,3,View-no-00.mp4,2026-08-14T15:25:28.536144
8,pleasure,2,Person-no-02.mp4,2026-08-14T15:25:33.320489
8,arousal,8,Person-no-02.mp4,2026-08-14T15:25:36.379686
8,dominance,1,Person-no-02.mp4,2026-08-14T15:25:42.923402
8,pleasure,5,Back-no-00.mp4,2026-08-14T15:25:53.700876
8,arousal,7,Back-no-00.mp4,2026-08-14T15:25:57.689503
8,dominance,3,Back-no-00.mp4,2026-08-14T15:26:01.685608
8,pleasure,9,View-yes-02.mp4,2026-08-14T15:26:11.524486
8,arousal,2,View-yes-02.mp4,2026-08-14T15:26:14.077263
8,dominance,8,View-yes-02.mp4,2026-08-14T15:26:17.728417
8,pleasure,5,Back-no-01.mp4,2026-08-14T15:26:23.118929
8,arousal,7,Back-no-01.mp4,2026-08-14T15:26:25.958600
8,dominance,3,Back-no-01.mp4,2026-08-14T15:26:28.925540
8,pleasure,9,View-yes-00.mp4,2026-08-14T15:26:31.551922
8,arousal,2,View-yes-00.mp4,2026-08-14T15:26:35.638119
8,dominance,8,View-yes-00.mp4,2026-08-14T15:26:40.194945
