participant_id,manikin,score,stimulus,date
3,arousal,3,View-yes-00.mp4,2026-08-05T15:59:46.909451
3,dominance,7,View-yes-00.mp4,2026-08-05T15:59:51.467858
3,pleasure,8,View-yes-04.mp4,2026-08-05T15:59:54.448800
3,arousal,4,View-yes-04.mp4,2026-08-05T15:59:57.962780
3,dominance,7,View-yes-04.mp4,2026-08-05T16:00:00.502803
3,pleasure,3,Back-no-01.mp4,2026-08-05T16:00:02.612042
3,arousal,7,Back-no-01.mp4,2026-08-05T16:00:05.552000
3,dominance,6,Back-no-01.mp4,2026-08-05T16:00:09.471974
3,pleasure,7,Person-no-03.mp4,2026-08-05T16:00:12.176914
3,arousal,4,Person-no-03.mp4,2026-08-05T16:00:14.844475
3,dominance,3,Person-no-03.mp4,2026-08-05T16:00:20.530605
3,pleasure,4,Back-yes-04.mp4,2026-08-05T16:00:24.110415
3,arousal,7,Back-yes-04.mp4,2026-08-05T16:00:35.973313
3,dominance,3,Back-yes-04.mp4,2026-08-05T16:00:38.948557
3,pleasure,3,Back-yes-01.mp4,2026-08-05T16:00:41.819999
3,arousal,7,Back-yes-01.mp4,2026-08-05T16:00:43.571058
3,dominance,3,Back-yes-01.mp4,2026-08-05T16:00:45.491889
3,pleasure,4,Back-no-00.mp4,2026-08-14T11:17:39.001306
3,arousal,2,Back-no-00.mp4,2026-08-14T11:17:52.060991
3,dominance,4,Back-no-00.mp4,2026-08-14T11:18:02.345131
3,pleasure,4,Person-yes-00.mp4,2026-08-14T11:18:07.072711
3,arousal,3,Person-yes-00.mp4,2026-08-14T11:18:10.935400
3,dominance,3,Person-yes-00.mp4,2026-08-14T11:18:17.466103
3,pleasure,3,Back-no-02.mp4,2026-08-14T11:18:24.277489
3,arousal,3,Back-no-02.mp4,2026-08-14T11:18:28.411862
3,dominance,3,Back-no-02.mp4,2026-08-14T11:18:55.866563
3,pleasure,2,Back-yes-04.mp4,2026-08-14T11:19:01.338518
3,arousal,1,Back-yes-04.mp4,2026-08-14T11:19:07.150780
3,dominance,3,Back-yes-04.mp4,2026-08-14T11:19:13.927365
3,pleasure,3,Person-no-02.mp4,2026-08-14T11:19:18.876593
3,arousal,2,Person-no-02.mp4,2026-08-14T11:19:24.656918
3,dominance,3,Person-no-02.mp4,2026-08-14T11:19:28.780420
3,pleasure,5,Back-no-03.mp4,2026-08-14T11:19:37.365178
3,arousal,6,Back-no-03.mp4,2026-08-14T11:19:53.485949
3,dominance,6,Back-no-03.mp4,2026-08-14T11:20:00.286982
3,pleasure,3,View-no-00.mp4,2026-08-14T11:20:20.912948
3,arousal,4,View-no-00.mp4,2026-08-14T11:20:31.202613
3,dominance,2,View-no-00.mp4,2026-08-14T11:20:57.552153
3,pleasure,2,Back-yes-02.mp4,2026-08-14T11:21:00.511456
3,arousal,3,Back-yes-02.mp4,2026-08-14T11:21:06.444182
3,dominance,3,Back-yes-02.mp4,2026-08-14T11:21:13.566781
3,pleasure,4,Back-no-04.mp4,2026-08-14T11:21:19.593263
3,arousal,4,Back-no-04.mp4,2026-08-14T11:21:25.235283
3,dominance,4,Back-no-04.mp4,2026-08-14T11:21:44.129515
3,pleasure,4,Back-yes-01.mp4,2026-08-14T11:22:09.113156
3,arousal,4,Back-yes-01.mp4,2026-08-14T11:22:29.351347
3,dominance,3,Back-yes-01.mp4,2026-08-14T11:22:32.001796
3,pleasure,6,Person-yes-04.mp4,2026-08-14T11:22:36.764721
3,arousal,6,Person-yes-04.mp4,2026-08-14T11:22:40.425898
3,dominance,6,Person-yes-04.mp4,2026-08-14T11:22:56.813347
3,pleasure,8,View-yes-00.mp4,2026-08-14T11:23:00.016331
3,arousal,8,View-yes-00.mp4,2026-08-14T11:23:02.796574
3,dominance,8,View-yes-00.mp4,2026-08-14T11:23:11.545226
3,pleasure,3,View-no-01.mp4,2026-08-14T11:23:17.762018
3,arousal,3,View-no-01.mp4,2026-08-14T11:23:26.069825
3,dominance,2,View-no-01.mp4,2026-08-14T11:23:30.085235
3,pleasure,4,Person-no-04.mp4,2026-08-14T11:23:37.708693
3,arousal,5,Person-no-04.mp4,2026-08-14T11:23:49.262341
3,dominance,6,Person-no-04.mp4,2026-08-14T11:24:12.497546
3,pleasure,7,Person-yes-03.mp4,2026-08-14T11:24:16.231117
3,arousal,3,Person-yes-03.mp4,2026-08-14T11:24:32.417189
3,dominance,7,Person-yes-03.mp4,2026-08-14T11:24:35.683710
3,pleasure,5,Person-no-00.mp4,2026-08-14T11:24:40.338107
3,arousal,3,Person-no-00.mp4,2026-08-14T11:24:44.112982
3,dominance,5,Person-no-00.mp4,2026-08-14T11:24:47.616715
3,pleasure,7,Person-no-03.mp4,2026-08-14T11:24:51.269798
3,arousal,3,Person-no-03.mp4,2026-08-14T11:24:55.560319
3,dominance,4,Person-no-03.mp4,2026-08-14T11:25:06.205117
3,pleasure,4,Back-yes-00.mp4,2026-08-14T11:25:09.480903
3,arousal,3,Back-yes-00.mp4,2026-08-14T11:25:13.379110
3,dominance,3,Back-yes-00.mp4,2026-08-14T11:25:20.165383
3,pleasure,8,View-yes-04.mp4,2026-08-14T11:25:23.482040
3,arousal,4,View-yes-04.mp4,2026-08-14T11:25:26.546225
3,dominance,7,View-yes-04.mp4,2026-08-14T11:25:32.393757
3,pleasure,4,View-no-04.mp4,2026-08-14T11:25:37.325104
3,arousal,4,View-no-04.mp4,2026-08-14T11:25:53.683752
3,dominance,3,View-no-04.mp4,2026-08-14T11:25:56.989377
3,pleasure,4,Back-yes-03.mp4,2026-08-14T11:26:01.187610
3,arousal,4,Back-yes-03.mp4,2026-08-14T11:26:08.975791
3,dominance,4,Back-yes-03.mp4,2026-08-14T11:26:24.553861
3,pleasure,8,View-yes-03.mp4,2026-08-14T11:26:27.765298
3,arousal,2,View-yes-03.mp4,2026-08-14T11:26:30.821884
3,dominance,7,View-yes-03.mp4,2026-08-14T11:26:33.641754
3,pleasure,4,Back-no-01.mp4,2026-08-14T11:26:41.413882
3,arousal,3,Back-no-01.mp4,2026-08-14T11:26:45.597627
3,dominance,2,Back-no-01.mp4,2026-08-14T11:26:49.449482
3,pleasure,8,View-yes-02.mp4,2026-08-14T11:26:52.300954
3,arousal,2,View-yes-02.mp4,2026-08-14T11:26:55.508731
3,dominance,7,View-yes-02.mp4,2026-08-14T11:26:58.133608
3,pleasure,4,Person-no-01.mp4,2026-08-14T11:27:00.861554
3,arousal,2,Person-no-01.mp4,2026-08-14T11:27:05.117534
3,dominance,6,Person-no-01.mp4,2026-08-14T11:27:13.095142
3,pleasure,3,View-no-03.mp4,2026-08-14T11:27:23.577833
3,arousal,2,View-no-03.mp4,2026-08-14T11:27:27.378227
3,dominance,3,View-no-03.mp4,2026-08-14T11:27:29.798038
3,pleasure,8,View-yes-01.mp4,2026-08-14T11:27:36.680758
3,arousal,2,View-yes-01.mp4,2026-08-14T11:27:39.805067
3,dominance,7,View-yes-01.mp4,2026-08-14T11:28:01.248919
3,pleasure,4,Person-yes-02.mp4,2026-08-14T11:28:16.099246
3,arousal,6,Person-yes-02.mp4,2026-08-14T11:28:19.576281
3,dominance,6,Person-yes-02.mp4,2026-08-14T11:28:24.944034
3,pleasure,6,Person-yes-01.mp4,2026-08-14T11:28:28.552332
3,arousal,3,Person-yes-01.mp4,2026-08-14T11:28:59.958601
3,dominance,6,Person-yes-01.mp4,2026-08-14T11:29:02.534152
3,pleasure,2,View-no-02.mp4,2026-08-14T11:29:05.261629
3,arousal,2,View-no-02.mp4,2026-08-14T11:29:10.544508
3,dominance,3,View-no-02.mp4,2026-08-14T11:29:14.681583
