participant_id,manikin,score,stimulus,date
7,dominance,3,Back-yes-03.mp4,2026-08-14T11:48:27.032827
7,pleasure,2,Person-no-04.mp4,2026-08-14T11:48:33.508634
7,arousal,3,Person-no-04.mp4,2026-08-14T11:48:38.993492
7,dominance,3,Person-no-04.mp4,2026-08-14T11:49:04.509398
7,pleasure,5,Person-yes-04.mp4,2026-08-14T11:49:10.827964
7,arousal,5,Person-yes-04.mp4,2026-08-14T11:49:17.189913
7,dominance,4,Person-yes-04.mp4,2026-08-14T11:49:22.496045
7,pleasure,3,Back-no-00.mp4,2026-08-14T11:49:27.929646
7,arousal,3,Back-no-00.mp4,2026-08-14T11:49:32.951197
7,dominance,2,Back-no-00.mp4,2026-08-14T11:49:38.171534
7,pleasure,2,View-no-01.mp4,2026-08-14T11:49:49.308195
7,arousal,6,View-no-01.mp4,2026-08-14T11:49:56.051092
7,dominance,4,View-no-01.mp4,2026-08-14T11:50:00.094614
7,pleasure,3,Back-no-01.mp4,2026-08-14T11:50:04.730722
7,arousal,4,Back-no-01.mp4,2026-08-14T11:50:12.055943
7,dominance,3,Back-no-01.mp4,2026-08-14T11:50:16.797391
7,pleasure,6,View-yes-00.mp4,2026-08-14T11:50:21.070452
7,arousal,6,View-yes-00.mp4,2026-08-14T11:50:26.839943
7,dominance,5,View-yes-00.mp4,2026-08-14T11:50:34.961003
7,pleasure,5,View-yes-01.mp4,2026-08-14T11:50:54.875656
7,arousal,5,View-yes-01.mp4,2026-08-14T11:50:59.883781
7,dominance,5,View-yes-01.mp4,2026-08-14T11:51:18.662095
7,pleasure,5,Person-yes-03.mp4,2026-08-14T11:51:24.247074
7,arousal,6,Person-yes-03.mp4,2026-08-14T11:51:28.857565
7,dominance,5,Person-yes-03.mp4,2026-08-14T11:51:35.758691
7,pleasure,6,Person-no-03.mp4,2026-08-14T11:51:40.233992
7,arousal,6,Person-no-03.mp4,2026-08-14T11:51:43.810781
7,dominance,5,Person-no-03.mp4,2026-08-14T11:51:47.721716
7,pleasure,3,View-no-02.mp4,2026-08-14T11:51:51.355246
7,arousal,2,View-no-02.mp4,2026-08-14T11:51:57.080828
7,dominance,2,View-no-02.mp4,2026-08-14T11:52:01.424863
7,pleasure,3,View-no-04.mp4,2026-08-14T11:52:06.557120
7,arousal,3,View-no-04.mp4,2026-08-14T11:52:15.170764
7,dominance,3,View-no-04.mp4,2026-08-14T11:52:25.711603
7,pleasure,2,View-no-03.mp4,2026-08-14T11:52:29.955472
7,arousal,6,View-no-03.mp4,2026-08-14T11:52:33.350009
7,dominance,3,View-no-03.mp4,2026-08-14T11:52:38.154929
7,pleasure,3,Back-yes-04.mp4,2026-08-14T11:52:42.168808
7,arousal,2,Back-yes-04.mp4,2026-08-14T11:52:45.873990
7,dominance,2,Back-yes-04.mp4,2026-08-14T11:52:49.045974
7,pleasure,5,View-yes-02.mp4,2026-08-14T11:53:08.203959
7,arousal,6,View-yes-02.mp4,2026-08-14T11:53:12.690875
7,dominance,4,View-yes-02.mp4,2026-08-14T11:53:28.941140
7,pleasure,3,Person-no-00.mp4,2026-08-14T11:53:36.150572
7,arousal,3,Person-no-00.mp4,2026-08-14T11:53:41.577906
7,dominance,2,Person-no-00.mp4,2026-08-14T11:53:45.767044
7,pleasure,3,Back-yes-02.mp4,2026-08-14T11:53:52.569032
7,arousal,3,Back-yes-02.mp4,2026-08-14T11:54:01.352156
7,dominance,5,Back-yes-02.mp4,2026-08-14T11:54:04.421631
7,pleasure,7,View-yes-04.mp4,2026-08-14T11:54:13.895521
7,arousal,5,View-yes-04.mp4,2026-08-14T11:54:21.905290
7,dominance,6,View-yes-04.mp4,2026-08-14T11:54:27.478441
7,pleasure,5,View-no-03.mp4,2026-08-14T13:22:08.271158
7,arousal,3,View-no-03.mp4,2026-08-14T13:22:29.076011
7,dominance,3,View-no-03.mp4,2026-08-14T13:23:11.594614
7,pleasure,6,View-yes-01.mp4,2026-08-14T13:23:22.555323
7,arousal,6,View-yes-01.mp4,2026-08-14T13:23:38.344861
7,dominance,6,View-yes-01.mp4,2026-08-14T13:23:47.347355
7,pleasure,6,Back-no-03.mp4,2026-08-14T13:24:11.509210
7,arousal,4,Back-no-03.mp4,2026-08-14T13:24:22.579290
7,dominance,4,Back-no-03.mp4,2026-08-14T13:24:28.912260
7,pleasure,3,Person-yes-00.mp4,2026-08-14T13:24:37.951308
7,arousal,3,Person-yes-00.mp4,2026-08-14T13:24:41.424132
7,dominance,2,Person-yes-00.mp4,2026-08-14T13:24:45.580961
7,pleasure,6,View-yes-02.mp4,2026-08-14T13:25:00.184911
7,arousal,6,View-yes-02.mp4,2026-08-14T13:25:10.656343
7,dominance,4,View-yes-02.mp4,2026-08-14T13:25:17.781317
7,pleasure,3,Person-no-04.mp4,2026-08-14T13:25:26.319583
7,arousal,3,Person-no-04.mp4,2026-08-14T13:25:34.244150
7,dominance,3,Person-no-04.mp4,2026-08-14T13:25:49.318433
7,pleasure,4,Back-no-04.mp4,2026-08-14T13:26:08.620726
7,arousal,4,Back-no-04.mp4,2026-08-14T13:26:12.174515
7,dominance,4,Back-no-04.mp4,2026-08-14T13:26:33.333535
7,pleasure,2,Back-yes-01.mp4,2026-08-14T13:26:42.831187
7,arousal,7,Back-yes-01.mp4,2026-08-14T13:26:52.648017
7,dominance,2,Back-yes-01.mp4,2026-08-14T13:27:07.595422
7,pleasure,3,Back-no-02.mp4,2026-08-14T13:27:18.267950
7,arousal,3,Back-no-02.mp4,2026-08-14T13:27:28.511132
7,dominance,3,Back-no-02.mp4,2026-08-14T13:27:38.616273
7,pleasure,6,View-no-00.mp4,2026-08-14T13:27:53.421607
7,arousal,6,View-no-00.mp4,2026-08-14T13:27:55.726141
7,dominance,5,View-no-00.mp4,2026-08-14T13:28:02.957258
7,pleasure,6,View-yes-03.mp4,2026-08-14T13:28:22.108073
7,arousal,6,View-yes-03.mp4,2026-08-14T13:28:24.555206
7,dominance,7,View-yes-03.mp4,2026-08-14T13:28:43.117099
7,pleasure,2,Back-yes-04.mp4,2026-08-14T13:28:47.546489
7,arousal,2,Back-yes-04.mp4,2026-08-14T13:28:49.572250
7,dominance,2,Back-yes-04.mp4,2026-08-14T13:28:53.334956
7,pleasure,2,Person-yes-02.mp4,2026-08-14T13:29:03.608427
7,arousal,7,Person-yes-02.mp4,2026-08-14T13:29:07.962919
7,dominance,1,Person-yes-02.mp4,2026-08-14T13:29:12.078971
7,pleasure,1,Person-yes-01.mp4,2026-08-14T13:29:15.441973
7,arousal,1,Person-yes-01.mp4,2026-08-14T13:29:20.428580
7,dominance,1,Person-yes-01.mp4,2026-08-14T13:29:23.608434
7,pleasure,6,View-no-02.mp4,2026-08-14T13:29:31.221795
7,arousal,6,View-no-02.mp4,2026-08-14T13:29:33.439177
7,dominance,3,View-no-02.mp4,2026-08-14T13:29:37.894713
7,pleasure,7,View-yes-04.mp4,2026-08-14T13:29:55.790555
7,arousal,6,View-yes-04.mp4,2026-08-14T13:30:04.548561
7,dominance,6,View-yes-04.mp4,2026-08-14T13:30:25.471815
7,pleasure,4,Person-yes-03.mp4,2026-08-14T13:30:32.312992
7,arousal,6,Person-yes-03.mp4,2026-08-14T13:30:41.780076
7,dominance,3,Person-yes-03.mp4,2026-08-14T13:30:47.732065
7,pleasure,2,Back-no-00.mp4,2026-08-14T13:30:58.196781
7,arousal,3,Back-no-00.mp4,2026-08-14T13:31:05.586279
7,dominance,3,Back-no-00.mp4,2026-08-14T13:31:25.487456
7,pleasure,3,Person-yes-04.mp4,2026-08-14T13:31:31.343840
7,arousal,6,Person-yes-04.mp4,2026-08-14T13:31:38.223714
7,dominance,2,Person-yes-04.mp4,2026-08-14T13:31:45.055451
7,pleasure,2,Person-no-02.mp4,2026-08-14T13:31:51.579651
7,arousal,4,Person-no-02.mp4,2026-08-14T13:31:57.652121
7,dominance,3,Person-no-02.mp4,2026-08-14T13:32:03.625834
7,pleasure,2,Back-yes-02.mp4,2026-08-14T13:32:10.486998
7,arousal,2,Back-yes-02.mp4,2026-08-14T13:32:15.125843
7,dominance,1,Back-yes-02.mp4,2026-08-14T13:32:23.582534
7,pleasure,6,View-yes-00.mp4,2026-08-14T13:32:32.477146
7,arousal,6,View-yes-00.mp4,2026-08-14T13:32:40.707677
7,dominance,7,View-yes-00.mp4,2026-08-14T13:32:53.226795
7,pleasure,4,Back-no-01.mp4,2026-08-14T13:33:01.749421
7,arousal,2,Back-no-01.mp4,2026-08-14T13:33:06.144178
7,dominance,3,Back-no-01.mp4,2026-08-14T13:33:09.504076
7,pleasure,2,Person-no-01.mp4,2026-08-14T13:33:16.629409
7,arousal,2,Person-no-01.mp4,2026-08-14T13:33:21.432762
7,dominance,3,Person-no-01.mp4,2026-08-14T13:33:26.128659
7,pleasure,3,Person-no-00.mp4,2026-08-14T13:33:32.094324
7,arousal,4,Person-no-00.mp4,2026-08-14T13:33:39.800626
7,dominance,3,Person-no-00.mp4,2026-08-14T13:33:43.204239
7,pleasure,6,View-no-04.mp4,2026-08-14T13:33:50.526008
7,arousal,6,View-no-04.mp4,2026-08-14T13:33:53.676592
7,dominance,4,View-no-04.mp4,2026-08-14T13:33:57.915640
7,pleasure,2,Back-yes-00.mp4,2026-08-14T13:34:07.019483
7,arousal,3,Back-yes-00.mp4,2026-08-14T13:34:10.040538
7,dominance,2,Back-yes-00.mp4,2026-08-14T13:34:12.625911
7,pleasure,6,View-no-01.mp4,2026-08-14T13:34:25.585639
7,arousal,6,View-no-01.mp4,2026-08-14T13:34:30.146432
7,dominance,4,View-no-01.mp4,2026-08-14T13:34:37.849558
7,pleasure,4,Back-yes-03.mp4,2026-08-14T13:34:42.776623
7,arousal,3,Back-yes-03.mp4,2026-08-14T13:34:47.269384
7,dominance,4,Back-yes-03.mp4,2026-08-14T13:34:52.356153
7,pleasure,3,Person-no-03.mp4,2026-08-14T13:35:19.891140
7,arousal,4,Person-no-03.mp4,2026-08-14T13:35:26.198951
7,dominance,6,Person-no-03.mp4,2026-08-14T13:36:36.108075
