participant_id,manikin,score,stimulus,date
11,pleasure,5,Person-yes-01.mp4,2026-08-20T20:16:19.691274
11,arousal,5,Person-yes-01.mp4,2026-08-20T20:16:33.352070
11,dominance,3,Person-yes-01.mp4,2026-08-20T20:16:42.083686
11,pleasure,2,Back-yes-00.mp4,2026-08-20T20:16:49.241687
11,arousal,3,Back-yes-00.mp4,2026-08-20T20:16:53.310483
11,dominance,6,Back-yes-00.mp4,2026-08-20T20:16:59.321500
11,pleasure,9,View-yes-04.mp4,2026-08-20T20:17:05.250128
11,arousal,8,View-yes-04.mp4,2026-08-20T20:17:08.642264
11,dominance,8,View-yes-04.mp4,2026-08-20T20:17:12.519738
11,pleasure,3,View-yes-03.mp4,2026-08-20T20:17:17.987497
11,arousal,5,View-yes-03.mp4,2026-08-20T20:17:21.640405
11,dominance,4,View-yes-03.mp4,2026-08-20T20:17:25.909230
11,pleasure,2,View-no-00.mp4,2026-08-20T20:17:31.978450
11,arousal,2,View-no-00.mp4,2026-08-20T20:17:44.498282
11,dominance,5,View-no-00.mp4,2026-08-20T20:17:47.877807
11,pleasure,3,Back-no-01.mp4,2026-08-20T20:17:55.209855
11,arousal,2,Back-no-01.mp4,2026-08-20T20:17:58.060243
11,dominance,2,Back-no-01.mp4,2026-08-20T20:18:09.979153
11,pleasure,2,View-no-04.mp4,2026-08-20T20:18:20.269972
11,arousal,2,View-no-04.mp4,2026-08-20T20:18:22.235570
11,dominance,6,View-no-04.mp4,2026-08-20T20:18:26.297519
11,pleasure,3,Back-yes-02.mp4,2026-08-20T20:18:34.998887
11,arousal,2,Back-yes-02.mp4,2026-08-20T20:18:37.839355
11,dominance,3,Back-yes-02.mp4,2026-08-20T20:18:41.440463
11,pleasure,4,Back-no-03.mp4,2026-08-20T20:18:46.548620
11,arousal,4,Back-no-03.mp4,2026-08-20T20:18:48.996199
11,dominance,3,Back-no-03.mp4,2026-08-20T20:18:52.135080
11,pleasure,6,Person-no-02.mp4,2026-08-20T20:18:59.334732
11,arousal,5,Person-no-02.mp4,2026-08-20T20:19:02.189903
11,dominance,2,Person-no-02.mp4,2026-08-20T20:19:05.225394
11,pleasure,4,Back-yes-04.mp4,2026-08-20T20:19:16.168049
11,arousal,4,Back-yes-04.mp4,2026-08-20T20:19:18.652203
11,dominance,2,Back-yes-04.mp4,2026-08-20T20:19:21.558542
11,pleasure,9,View-yes-02.mp4,2026-08-20T20:19:28.931532
11,arousal,9,View-yes-02.mp4,2026-08-20T20:19:32.722308
11,dominance,8,View-yes-02.mp4,2026-08-20T20:19:35.337677
11,pleasure,3,Person-no-04.mp4,2026-08-20T20:19:38.405420
11,arousal,3,Person-no-04.mp4,2026-08-20T20:19:41.687533
11,dominance,2,Person-no-04.mp4,2026-08-20T20:19:44.023019
11,pleasure,9,View-yes-01.mp4,2026-08-20T20:19:55.578207
11,arousal,9,View-yes-01.mp4,2026-08-20T20:19:57.309631
11,dominance,8,View-yes-01.mp4,2026-08-20T20:20:00.177422
11,pleasure,4,Person-yes-02.mp4,2026-08-20T20:20:28.262664
11,arousal,4,Person-yes-02.mp4,2026-08-20T20:20:37.928633
11,dominance,2,Person-yes-02.mp4,2026-08-20T20:20:40.102352
11,pleasure,2,Back-yes-03.mp4,2026-08-20T20:20:44.517508
11,arousal,2,Back-yes-03.mp4,2026-08-20T20:20:46.986629
11,dominance,2,Back-yes-03.mp4,2026-08-20T20:20:48.510101
11,pleasure,5,Back-no-04.mp4,2026-08-20T20:21:02.415590
11,arousal,5,Back-no-04.mp4,2026-08-20T20:21:05.222574
11,dominance,2,Back-no-04.mp4,2026-08-20T20:21:07.779945
11,pleasure,2,View-no-03.mp4,2026-08-20T20:21:11.884276
11,arousal,2,View-no-03.mp4,2026-08-20T20:21:14.163186
11,dominance,4,View-no-03.mp4,2026-08-20T20:21:18.097260
11,pleasure,6,Person-yes-00.mp4,2026-08-20T20:21:35.102288
11,arousal,6,Person-yes-00.mp4,2026-08-20T20:21:38.651724
11,dominance,2,Person-yes-00.mp4,2026-08-20T20:21:41.180896
11,pleasure,1,View-no-01.mp4,2026-08-20T20:21:45.298916
11,arousal,1,View-no-01.mp4,2026-08-20T20:21:47.328412
11,dominance,3,View-no-01.mp4,2026-08-20T20:21:50.822961
11,pleasure,4,Back-no-02.mp4,2026-08-20T20:21:56.388095
11,arousal,4,Back-no-02.mp4,2026-08-20T20:21:58.589050
11,dominance,2,Back-no-02.mp4,2026-08-20T20:22:00.466650
11,pleasure,2,Back-no-00.mp4,2026-08-20T20:22:07.622723
11,arousal,2,Back-no-00.mp4,2026-08-20T20:22:10.227214
11,dominance,1,Back-no-00.mp4,2026-08-20T20:22:13.091079
11,pleasure,2,Person-no-00.mp4,2026-08-20T20:22:23.075818
11,arousal,2,Person-no-00.mp4,2026-08-20T20:22:25.316283
11,dominance,2,Person-no-00.mp4,2026-08-20T20:22:27.836289
11,pleasure,2,View-no-02.mp4,2026-08-20T20:22:33.502423
11,arousal,2,View-no-02.mp4,2026-08-20T20:22:37.687386
11,dominance,4,View-no-02.mp4,2026-08-20T20:22:41.916432
11,pleasure,6,Person-yes-04.mp4,2026-08-20T20:22:51.491872
11,arousal,6,Person-yes-04.mp4,2026-08-20T20:22:55.124313
11,dominance,4,Person-yes-04.mp4,2026-08-20T20:22:57.951508
11,pleasure,4,Person-no-01.mp4,2026-08-20T20:23:01.929645
11,arousal,3,Person-no-01.mp4,2026-08-20T20:23:04.364601
11,dominance,3,Person-no-01.mp4,2026-08-20T20:23:07.761947
11,pleasure,6,Person-no-03.mp4,2026-08-20T20:23:12.698590
11,arousal,6,Person-no-03.mp4,2026-08-20T20:23:18.510525
11,dominance,4,Person-no-03.mp4,2026-08-20T20:23:20.646076
11,pleasure,6,Person-yes-03.mp4,2026-08-20T20:23:35.147229
11,arousal,6,Person-yes-03.mp4,2026-08-20T20:23:44.239314
11,dominance,4,Person-yes-03.mp4,2026-08-20T20:23:48.822876
11,pleasure,3,Back-yes-01.mp4,2026-08-20T20:23:54.988489
11,arousal,3,Back-yes-01.mp4,2026-08-20T20:23:56.369525
11,dominance,4,Back-yes-01.mp4,2026-08-20T20:23:59.379345
11,pleasure,7,View-yes-00.mp4,2026-08-20T20:24:03.879817
11,arousal,7,View-yes-00.mp4,2026-08-20T20:24:06.153442
11,dominance,8,View-yes-00.mp4,2026-08-20T20:24:09.321624
