participant_id,manikin,score,stimulus,date
5,pleasure,4,Back-yes-00.mp4,2026-08-13T15:18:54.783804
5,arousal,1,Back-yes-00.mp4,2026-08-13T15:19:01.294454
5,dominance,3,Back-yes-00.mp4,2026-08-13T15:19:11.561425
5,pleasure,3,Person-no-01.mp4,2026-08-13T15:19:19.170483
5,arousal,2,Person-no-01.mp4,2026-08-13T15:19:23.813226
5,dominance,6,Person-no-01.mp4,2026-08-13T15:19:30.427342
5,pleasure,7,View-yes-03.mp4,2026-08-13T15:19:34.714955
5,arousal,8,View-yes-03.mp4,2026-08-13T15:19:38.948462
5,dominance,7,View-yes-03.mp4,2026-08-13T15:19:45.791867
5,pleasure,2,Back-no-02.mp4,2026-08-13T15:19:51.065928
5,arousal,2,Back-no-02.mp4,2026-08-13T15:19:55.204154
5,dominance,1,Back-no-02.mp4,2026-08-13T15:20:04.230855
5,pleasure,2,View-no-04.mp4,2026-08-13T15:20:08.920121
5,arousal,4,View-no-04.mp4,2026-08-13T15:20:13.820572
5,dominance,6,View-no-04.mp4,2026-08-13T15:20:18.398523
5,pleasure,5,View-no-01.mp4,2026-08-13T15:20:24.783809
5,arousal,6,View-no-01.mp4,2026-08-13T15:20:35.466057
5,dominance,6,View-no-01.mp4,2026-08-13T15:20:45.466600
5,pleasure,4,Back-yes-01.mp4,2026-08-13T15:20:50.622277
5,arousal,5,Back-yes-01.mp4,2026-08-13T15:20:54.385511
5,dominance,6,Back-yes-01.mp4,2026-08-13T15:20:58.478956
5,pleasure,4,Back-no-00.mp4,2026-08-13T15:21:05.861516
5,arousal,4,Back-no-00.mp4,2026-08-13T15:21:08.107042
5,dominance,6,Back-no-00.mp4,2026-08-13T15:21:12.132292
5,pleasure,4,Person-no-02.mp4,2026-08-13T15:21:16.167229
5,arousal,4,Person-no-02.mp4,2026-08-13T15:21:18.679205
5,dominance,6,Person-no-02.mp4,2026-08-13T15:21:21.314268
5,pleasure,4,Person-yes-00.mp4,2026-08-13T15:21:29.628179
5,arousal,3,Person-yes-00.mp4,2026-08-13T15:21:36.223815
5,dominance,3,Person-yes-00.mp4,2026-08-13T15:21:39.626903
5,pleasure,4,Back-yes-04.mp4,2026-08-13T15:21:42.901724
5,arousal,7,Back-yes-04.mp4,2026-08-13T15:21:46.446822
5,dominance,7,Back-yes-04.mp4,2026-08-13T15:21:49.512862
5,pleasure,5,Person-yes-02.mp4,2026-08-13T15:21:55.492810
5,arousal,5,Person-yes-02.mp4,2026-08-13T15:22:03.946067
5,dominance,4,Person-yes-02.mp4,2026-08-13T15:22:09.144056
5,pleasure,4,Back-no-01.mp4,2026-08-13T15:22:12.487849
5,arousal,7,Back-no-01.mp4,2026-08-13T15:22:16.901928
5,dominance,5,Back-no-01.mp4,2026-08-13T15:22:22.055622
5,pleasure,5,Person-yes-04.mp4,2026-08-13T15:22:30.556447
5,arousal,3,Person-yes-04.mp4,2026-08-13T15:22:36.194095
5,dominance,4,Person-yes-04.mp4,2026-08-13T15:22:41.954081
5,pleasure,8,View-yes-01.mp4,2026-08-13T15:22:46.067824
5,arousal,9,View-yes-01.mp4,2026-08-13T15:22:50.765030
5,dominance,8,View-yes-01.mp4,2026-08-13T15:22:59.054213
5,pleasure,6,View-no-02.mp4,2026-08-13T15:23:03.639002
5,arousal,7,View-no-02.mp4,2026-08-13T15:23:07.850919
5,dominance,7,View-no-02.mp4,2026-08-13T15:23:12.494980
5,pleasure,6,Person-no-03.mp4,2026-08-13T15:23:17.604675
5,arousal,7,Person-no-03.mp4,2026-08-13T15:23:21.776433
5,dominance,7,Person-no-03.mp4,2026-08-13T15:23:24.990290
5,pleasure,9,View-yes-04.mp4,2026-08-13T15:23:29.064030
5,arousal,8,View-yes-04.mp4,2026-08-13T15:23:33.731224
5,dominance,9,View-yes-04.mp4,2026-08-13T15:23:37.786861
5,pleasure,6,View-no-00.mp4,2026-08-13T15:23:42.215501
5,arousal,7,View-no-00.mp4,2026-08-13T15:23:45.968350
5,dominance,7,View-no-00.mp4,2026-08-13T15:23:49.305018
5,pleasure,9,View-yes-02.mp4,2026-08-13T15:23:53.230237
5,arousal,8,View-yes-02.mp4,2026-08-13T15:23:57.208254
5,dominance,8,View-yes-02.mp4,2026-08-13T15:24:01.294776
5,pleasure,6,Person-yes-03.mp4,2026-08-13T15:24:07.893341
5,arousal,5,Person-yes-03.mp4,2026-08-13T15:24:13.411727
5,dominance,5,Person-yes-03.mp4,2026-08-13T15:24:18.002416
5,pleasure,8,View-yes-00.mp4,2026-08-13T15:24:21.406283
5,arousal,8,View-yes-00.mp4,2026-08-13T15:24:24.771070
5,dominance,1,View-yes-00.mp4,2026-08-13T15:24:34.844914
5,pleasure,5,Person-yes-01.mp4,2026-08-13T15:24:39.880233
5,arousal,4,Person-yes-01.mp4,2026-08-13T15:24:44.191341
5,dominance,5,Person-yes-01.mp4,2026-08-13T15:24:52.377279
5,pleasure,7,Back-no-03.mp4,2026-08-13T15:25:00.525637
5,arousal,6,Back-no-03.mp4,2026-08-13T15:25:09.338311
5,dominance,7,Back-no-03.mp4,2026-08-13T15:25:13.387271
5,pleasure,5,Person-no-00.mp4,2026-08-13T15:25:18.589454
5,arousal,4,Person-no-00.mp4,2026-08-13T15:25:27.769490
5,dominance,5,Person-no-00.mp4,2026-08-13T15:25:34.933197
5,pleasure,4,Back-yes-02.mp4,2026-08-13T15:25:39.340109
5,arousal,3,Back-yes-02.mp4,2026-08-13T15:25:43.020338
5,dominance,6,Back-yes-02.mp4,2026-08-13T15:25:46.967775
5,pleasure,2,Person-no-04.mp4,2026-08-13T15:25:50.739867
5,arousal,4,Person-no-04.mp4,2026-08-13T15:25:56.710993
5,dominance,7,Person-no-04.mp4,2026-08-13T15:26:00.641709
5,pleasure,6,View-no-03.mp4,2026-08-13T15:26:05.683907
5,arousal,5,View-no-03.mp4,2026-08-13T15:26:12.583997
5,dominance,4,View-no-03.mp4,2026-08-13T15:26:19.789919
5,pleasure,4,Back-no-04.mp4,2026-08-13T15:26:28.091539
5,arousal,3,Back-no-04.mp4,2026-08-13T15:26:32.947544
5,dominance,5,Back-no-04.mp4,2026-08-13T15:26:39.331841
5,pleasure,6,Back-yes-03.mp4,2026-08-13T15:26:43.647821
5,arousal,7,Back-yes-03.mp4,2026-08-13T15:26:46.782047
5,dominance,5,Back-yes-03.mp4,2026-08-13T15:26:52.928076
